id,tags,category,region,longitude,latitude,datetime,light,weather,road_conditions,participants_count,participant_categories,severity,dead_count,injured_count,year,month,day,hour
2138266,Дорожно-транспортные происшествия,Наезд на пешехода,Московская область,37.913303,55.58276,2020-01-13 20:00:00,"В темное время суток, освещение включено",Пасмурно,Мокрое,2,"Пешеходы, Все участники",Легкий,0,1,2020,1,13,20
2705896,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Ставропольский край,43.131219,44.222322,2022-05-28 17:43:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Дети, Все участники",Тяжёлый,0,1,2022,5,28,17
1906113,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Санкт-Петербург,30.2053,60.0111,2016-02-21 06:30:00,"В темное время суток, освещение включено",Пасмурно,Заснеженное,3,Все участники,С погибшими,1,1,2016,2,21,6
1578469,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Москва,37.166056,55.991331,2016-01-29 08:20:00,Светлое время суток,Пасмурно,Мокрое,4,Все участники,Легкий,0,1,2016,1,29,8
1809464,Дорожно-транспортные происшествия,Столкновение,Республика Северная Осетия-Алания,44.654059,43.026847,2018-08-11 23:30:00,"В темное время суток, освещение включено",Ясно,"Сухое, Нарушения в размещении наружной рекламы, Отсутствие пешеходных ограждений в необходимых местах",5,Все участники,Тяжёлый,0,5,2018,8,11,23
2425693,Дорожно-транспортные происшествия,Наезд на пешехода,Ростовская область,39.4222,47.1546,2017-07-14 22:50:00,Светлое время суток,Ясно,"Сухое, Отсутствие освещения",2,"Пешеходы, Все участники",Легкий,0,1,2017,7,14,22
2154982,Дорожно-транспортные происшествия,Наезд на пешехода,Московская область,36.475,55.5242,2017-09-26 11:30:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",С погибшими,1,0,2017,9,26,11
2146355,Дорожно-транспортные происшествия,Столкновение,Московская область,39.0339,55.3839,2018-04-27 08:15:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",3,Все участники,Легкий,0,2,2018,4,27,8
2621084,Дорожно-транспортные происшествия,Столкновение,Республика Дагестан,46.876355,43.180161,2021-09-08 17:35:00,Светлое время суток,Пасмурно,Мокрое,4,Все участники,С погибшими,1,3,2021,9,8,17
2016311,Дорожно-транспортные происшествия,Столкновение,Нижегородская область,43.874223,56.350961,2020-05-29 19:00:00,Светлое время суток,Ясно,"Сухое, Отсутствие дорожных знаков в необходимых местах",7,Все участники,Легкий,0,6,2020,5,29,19
1718628,Дорожно-транспортные происшествия,Опрокидывание,Краснодарский край,36.817546,45.237336,2019-11-20 11:00:00,Светлое время суток,Ясно,Сухое,1,Все участники,Тяжёлый,0,1,2019,11,20,11
1961846,Дорожно-транспортные происшествия,Наезд на велосипедиста,Рязанская область,40.418347,54.469233,2020-08-05 08:45:00,Светлое время суток,Ясно,Сухое,2,"Велосипедисты, Все участники",Тяжёлый,0,1,2020,8,5,8
2107735,Дорожно-транспортные происшествия,Опрокидывание,Владимирская область,41.7289,55.1686,2016-09-25 10:10:00,Светлое время суток,Пасмурно,"Мокрое, Низкие сцепные качества покрытия",3,Все участники,Легкий,0,3,2016,9,25,10
2027852,Дорожно-транспортные происшествия,Опрокидывание,Новосибирская область,83.133953,55.159761,2018-10-12 20:45:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,Все участники,С погибшими,1,1,2018,10,12,20
2192342,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Ставропольский край,43.11901,44.598558,2020-01-28 18:20:00,"В темное время суток, освещение отсутствует",Пасмурно,Сухое,5,"Дети, Все участники",С погибшими,2,3,2020,1,28,18
2927326,Дорожно-транспортные происшествия,Столкновение,Оренбургская область,55.111059,51.818591,2024-01-14 21:05:00,"В темное время суток, освещение включено",Ясно,"Отсутствие, плохая различимость горизонтальной разметки проезжей части, Обработанное противогололедными материалами, Недостатки зимнего содержания",3,Все участники,Тяжёлый,0,2,2024,1,14,21
1681383,Дорожно-транспортные происшествия,Иной вид ДТП,Пермский край,,,2015-10-08 16:15:00,Светлое время суток,Снегопад,Заснеженное,3,Все участники,Легкий,0,1,2015,10,8,16
1668491,Дорожно-транспортные происшествия,Столкновение,Пермский край,58.84449,58.512931,2018-12-08 13:00:00,Светлое время суток,Пасмурно,Сухое,4,Все участники,С погибшими,1,0,2018,12,8,13
1719372,Дорожно-транспортные происшествия,Столкновение,Краснодарский край,37.4224,44.45231,2015-11-13 15:20:00,Светлое время суток,Пасмурно,Сухое,2,"Мотоциклисты, Все участники",С погибшими,1,0,2015,11,13,15
2965051,Дорожно-транспортные происшествия,Наезд на пешехода,Удмуртская Республика,54.023101,57.051947,2024-04-04 18:55:00,"В темное время суток, освещение отсутствует",Пасмурно,Мокрое,2,"Пешеходы, Все участники",Тяжёлый,0,1,2024,4,4,18
1573965,Дорожно-транспортные происшествия,Столкновение,Москва,37.622316,55.713737,2019-02-10 12:05:00,"В темное время суток, освещение включено",Пасмурно,"Обработанное противогололедными материалами, Отсутствие пешеходных ограждений в необходимых местах",4,Все участники,Легкий,0,1,2019,2,10,12
2906901,Дорожно-транспортные происшествия,Наезд на пешехода,Самарская область,48.476658,53.178174,2023-10-17 16:00:00,Светлое время суток,Пасмурно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1,2023,10,17,16
2052599,Дорожно-транспортные происшествия,Наезд на пешехода,Омская область,73.237778,54.995278,2015-01-16 18:25:00,"В темное время суток, освещение включено",Пасмурно,"Недостатки зимнего содержания, Заснеженное",2,"Пешеходы, Все участники",Тяжёлый,0,1,2015,1,16,18
2898811,Дорожно-транспортные происшествия,Столкновение,Краснодарский край,39.19725,45.142106,2023-10-25 18:20:00,"В темное время суток, освещение включено",Ясно,Сухое,2,"Мотоциклисты, Все участники",Тяжёлый,0,1,2023,10,25,18
2878781,Дорожно-транспортные происшествия,Съезд с дороги,Республика Марий Эл,46.652445,56.192583,2023-08-18 14:20:00,Светлое время суток,Ясно,"Сухое, Отсутствие дорожных знаков в необходимых местах, Неправильное применение, плохая видимость дорожных знаков, Отсутствие освещения",1,"Мотоциклисты, Все участники",Тяжёлый,0,1,2023,8,18,14
2812572,Дорожно-транспортные происшествия,Наезд на пешехода,Забайкальский край,113.510334,52.032634,2023-02-03 11:00:00,Светлое время суток,Ясно,"Недостатки зимнего содержания, Со снежным накатом",2,"Пешеходы, Все участники",Легкий,0,1,2023,2,3,11
1778043,Дорожно-транспортные происшествия,Столкновение,Свердловская область,52.0497,63.6931,2017-03-18 18:55:00,Сумерки,Ясно,"Сухое, Недостатки зимнего содержания",4,Все участники,Тяжёлый,0,1,2017,3,18,18
2294514,Дорожно-транспортные происшествия,Столкновение,Ульяновская область,48.273947,54.280372,2018-01-16 16:52:00,Светлое время суток,Ясно,Обработанное противогололедными материалами,4,Все участники,Легкий,0,1,2018,1,16,16
2517390,Дорожно-транспортные происшествия,Столкновение,Республика Адыгея (Адыгея),40.170608,44.50379,2020-11-25 08:00:00,Светлое время суток,Ясно,Мокрое,3,Все участники,Тяжёлый,0,3,2020,11,25,8
1960617,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Рязанская область,41.944835,54.36287,2019-06-08 16:00:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Мотоциклисты, Дети, Все участники",Легкий,0,1,2019,6,8,16
2754744,Дорожно-транспортные происшествия,Наезд на пешехода,Нижегородская область,43.597988,56.48595,2022-09-18 13:10:00,Светлое время суток,Пасмурно,Сухое,2,"Все участники, Пешеходы",Тяжёлый,0,1,2022,9,18,13
1624509,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Тульская область,37.5372,54.1853,2016-11-22 20:35:00,"В темное время суток, освещение включено",Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Дети, Все участники",Легкий,0,1,2016,11,22,20
2197397,Дорожно-транспортные происшествия,Столкновение,Ставропольский край,43.325014,44.109559,2018-07-13 22:00:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,Все участники,С погибшими,1,0,2018,7,13,22
2498898,Дорожно-транспортные происшествия,Столкновение,Нижегородская область,42.230244,55.619515,2020-10-03 02:15:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,Все участники,Тяжёлый,0,1,2020,10,3,2
2479920,Дорожно-транспортные происшествия,Столкновение,Саратовская область,46.015635,51.602932,2020-09-19 16:00:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Отсутствие, плохая различимость вертикальной разметки",2,Все участники,Легкий,0,1,2020,9,19,16
2441678,Дорожно-транспортные происшествия,Наезд на пешехода,Ростовская область,42.503056,48.549167,2015-10-30 18:40:00,"В темное время суток, освещение включено",Ясно,Сухое,2,"Пешеходы, Все участники",Тяжёлый,0,1,2015,10,30,18
2377083,Дорожно-транспортные происшествия,Наезд на пешехода,Забайкальский край,113.8675,52.0731,2016-08-07 22:30:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,3,"Пешеходы, Все участники",Легкий,0,1,2016,8,7,22
2287352,Дорожно-транспортные происшествия,Опрокидывание,Республика Бурятия,106.4664,50.3692,2016-06-16 20:45:00,"В темное время суток, освещение включено",Ясно,Сухое,2,Все участники,Тяжёлый,0,2,2016,6,16,20
1829976,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Республика Дагестан,48.141667,42.118333,2015-08-27 17:40:00,Светлое время суток,Ясно,Сухое,7,"Дети, Все участники",С погибшими,1,5,2015,8,27,17
2752655,Дорожно-транспортные происшествия,Наезд на пешехода,Ленинградская область,29.560636,59.635053,2022-09-09 23:00:00,"В темное время суток, освещение включено",Ясно,Сухое,2,"Пешеходы, Все участники",Тяжёлый,0,1,2022,9,9,23
2746231,Дорожно-транспортные происшествия,Наезд на стоящее ТС,Алтайский край,81.215916,51.508335,2022-08-30 22:15:00,"В темное время суток, освещение включено",Ясно,Сухое,2,Все участники,Легкий,0,1,2022,8,30,22
2321988,Дорожно-транспортные происшествия,Столкновение,Алтайский край,85.3494,51.9456,2017-02-15 14:20:00,Светлое время суток,Ясно,Заснеженное,2,Все участники,Легкий,0,1,2017,2,15,14
1972599,Дорожно-транспортные происшествия,Столкновение,Чувашская Республика - Чувашия,47.5514,56.0211,2016-12-26 18:30:00,"В темное время суток, освещение отсутствует","Снегопад, Метель",Заснеженное,2,Все участники,Легкий,0,1,2016,12,26,18
2608411,Дорожно-транспортные происшествия,Столкновение,Республика Карелия,32.609568,62.291718,2021-08-09 13:00:00,Светлое время суток,Ясно,Сухое,5,Все участники,Легкий,0,1,2021,8,9,13
1789502,Дорожно-транспортные происшествия,Столкновение,Тюменская область,65.0,56.0,2016-03-02 12:30:00,Светлое время суток,Ясно,Сухое,3,Все участники,Легкий,0,1,2016,3,2,12
2503093,Дорожно-транспортные происшествия,Столкновение,Самарская область,49.273137,53.515438,2020-10-06 19:30:00,"В темное время суток, освещение включено",Ясно,Сухое,3,Все участники,Легкий,0,1,2020,10,6,19
2786011,Дорожно-транспортные происшествия,Столкновение,Воронежская область,39.307859,51.490001,2022-12-21 07:40:00,Сумерки,Ясно,"Сухое, Недостатки зимнего содержания",2,Все участники,С погибшими,1,0,2022,12,21,7
1686289,Дорожно-транспортные происшествия,Опрокидывание,Ханты-Мансийский автономный округ - Югра,,,2015-07-20 14:00:00,Светлое время суток,Дождь,Мокрое,1,Все участники,Легкий,0,1,2015,7,20,14
2842898,Дорожно-транспортные происшествия,Наезд на животное,Тульская область,37.999198,54.024007,2023-06-02 23:30:00,"В темное время суток, освещение включено",Ясно,"Сухое, Отсутствие дорожных знаков в необходимых местах",2,Все участники,Тяжёлый,0,2,2023,6,2,23
1992597,Дорожно-транспортные происшествия,Наезд на пешехода,Нижегородская область,43.9611,56.3313,2017-10-11 13:15:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1,2017,10,11,13
2574526,Дорожно-транспортные происшествия,Наезд на велосипедиста,Республика Крым,34.155711,44.484007,2021-05-23 15:00:00,Светлое время суток,Ясно,Сухое,3,"Велосипедисты, Все участники",Тяжёлый,0,2,2021,5,23,15
2756732,Дорожно-транспортные происшествия,Столкновение,Липецкая область,39.490442,52.61613,2022-09-09 19:40:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,Все участники,Легкий,0,1,2022,9,9,19
2783055,Дорожно-транспортные происшествия,Съезд с дороги,Алтайский край,84.085064,53.543495,2022-11-12 16:00:00,Сумерки,Снегопад,Заснеженное,2,Все участники,Легкий,0,1,2022,11,12,16
1873550,Дорожно-транспортные происшествия,Столкновение,Ярославская область,39.29,57.042778,2015-04-23 22:10:00,"В темное время суток, освещение отсутствует",Дождь,Мокрое,4,Все участники,Тяжёлый,0,3,2015,4,23,22
2693349,Дорожно-транспортные происшествия,Съезд с дороги,Кировская область,48.574419,57.458549,2022-06-13 04:35:00,Светлое время суток,Ясно,Сухое,1,Все участники,Тяжёлый,0,1,2022,6,13,4
1536128,Дорожно-транспортные происшествия,Наезд на пешехода,Москва,37.5257,55.7213,2017-02-19 06:50:00,"В темное время суток, освещение включено",Пасмурно,"Мокрое, Неправильное применение, плохая видимость дорожных знаков",2,"Пешеходы, Все участники",С погибшими,1,1,2017,2,19,6
1810543,Дорожно-транспортные происшествия,Наезд на препятствие,Оренбургская область,55.143267,51.77807,2019-08-30 19:05:00,Светлое время суток,Пасмурно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Отсутствие пешеходных ограждений в необходимых местах",1,Все участники,Тяжёлый,0,1,2019,8,30,19
2407156,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Кемеровская область - Кузбасс,86.013031,56.083523,2020-02-05 16:20:00,Светлое время суток,Пасмурно,"Сужение проезжей части, наличие препятствий, затрудняющих движение транспортных средств, Недостатки зимнего содержания, Со снежным накатом",2,"Пешеходы, Дети, Все участники",Тяжёлый,0,1,2020,2,5,16
1740578,Дорожно-транспортные происшествия,Наезд на пешехода,Пензенская область,43.6728,53.5303,2016-10-07 19:45:00,"В темное время суток, освещение включено","Пасмурно, Дождь","Отсутствие элементов обустройства остановочного пункта общественного пассажирского транспорта, Мокрое, Отсутствие дорожных знаков в необходимых местах",2,"Пешеходы, Все участники",Тяжёлый,0,1,2016,10,7,19
2938090,Дорожно-транспортные происшествия,Столкновение,Иркутская область,104.290627,52.293855,2023-12-14 20:05:00,"В темное время суток, освещение включено","Ясно, Температура ниже -30С","Недостатки зимнего содержания, Гололедица",3,Все участники,Легкий,0,1,2023,12,14,20
1902238,Дорожно-транспортные происшествия,Наезд на пешехода,Санкт-Петербург,30.345,59.9425,2016-12-15 20:55:00,"В темное время суток, освещение включено",Пасмурно,"Мокрое, Отсутствие дорожных знаков в необходимых местах",2,"Пешеходы, Все участники",Легкий,0,1,2016,12,15,20
1639980,Дорожно-транспортные происшествия,Столкновение,Республика Башкортостан,56.003666,54.702445,2019-01-13 20:00:00,"В темное время суток, освещение включено",Ясно,"Недостатки зимнего содержания, Со снежным накатом",2,Все участники,Легкий,0,1,2019,1,13,20
2892514,Дорожно-транспортные происшествия,Столкновение,Ставропольский край,44.244647,44.697732,2023-09-08 08:40:00,Светлое время суток,Ясно,Сухое,4,Все участники,С погибшими,1,2,2023,9,8,8
2558992,Дорожно-транспортные происшествия,Наезд на пешехода,Краснодарский край,39.72329,43.618741,2021-04-02 21:30:00,"В темное время суток, освещение включено",Дождь,Мокрое,2,"Пешеходы, Все участники",Тяжёлый,0,1,2021,4,2,21
1704761,Дорожно-транспортные происшествия,Наезд на велосипедиста,Краснодарский край,39.782943,46.134884,2018-12-25 17:05:00,"В темное время суток, освещение включено",Дождь,Мокрое,2,"Все участники, Велосипедисты",Легкий,0,1,2018,12,25,17
1745504,Дорожно-транспортные происшествия,Падение пассажира,Пензенская область,44.917603,53.222884,2019-04-21 16:00:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Отсутствие пешеходных ограждений в необходимых местах",2,"Мотоциклисты, Все участники",Легкий,0,1,2019,4,21,16
1851959,Дорожно-транспортные происшествия,Столкновение,Республика Татарстан (Татарстан),52.411797,55.741248,2015-04-21 13:50:00,Светлое время суток,Ясно,"Сухое, Отсутствие дорожных знаков в необходимых местах",2,Все участники,Легкий,0,1,2015,4,21,13
2746568,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Съезд с дороги,Иркутская область,103.574853,52.575933,2022-08-23 00:30:00,"В темное время суток, освещение отсутствует",Ясно,Сухое,2,"Мотоциклисты, Дети, Все участники",С погибшими,1,1,2022,8,23,0
2473898,Дорожно-транспортные происшествия,Наезд на пешехода,Севастополь,33.522205,44.605563,2019-11-30 03:25:00,"В темное время суток, освещение включено",Дождь,Мокрое,2,"Пешеходы, Все участники",Легкий,0,1,2019,11,30,3
2548391,Дорожно-транспортные происшествия,Столкновение,Приморский край,131.91,43.1542,2021-02-17 09:40:00,Светлое время суток,Ясно,Сухое,4,Все участники,Легкий,0,1,2021,2,17,9
2783644,Дорожно-транспортные происшествия,Столкновение,Красноярский край,92.978894,56.066166,2022-11-15 18:30:00,"В темное время суток, освещение включено",Пасмурно,Сухое,2,Все участники,Легкий,0,1,2022,11,15,18
2275916,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Республика Тыва,94.4797,51.7033,2016-09-18 17:45:00,Светлое время суток,Ясно,"Сухое, Отсутствие дорожных знаков в необходимых местах",2,"Пешеходы, Дети, Все участники",Легкий,0,1,2016,9,18,17
2104448,Дорожно-транспортные происшествия,Наезд на пешехода,Владимирская область,38.611965,55.999533,2018-08-01 07:45:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",С погибшими,1,0,2018,8,1,7
2679469,Дорожно-транспортные происшествия,Столкновение,Тюменская область,66.5729,56.519979,2022-04-15 13:35:00,Светлое время суток,Ясно,Сухое,2,Все участники,Легкий,0,2,2022,4,15,13
2329647,Дорожно-транспортные происшествия,Столкновение,Хабаровский край,135.034,48.2812,2017-08-22 23:16:00,"В темное время суток, освещение включено",Ясно,Сухое,4,Все участники,Легкий,0,2,2017,8,22,23
2013460,Дорожно-транспортные происшествия,Опрокидывание,Нижегородская область,45.316544,56.846437,2018-08-04 22:00:00,"В темное время суток, освещение отсутствует",Пасмурно,Сухое,2,Все участники,Тяжёлый,0,1,2018,8,4,22
1757162,Дорожно-транспортные происшествия,Столкновение,Саратовская область,46.3001,51.2193,2017-05-22 09:15:00,Светлое время суток,Дождь,"Мокрое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",3,Все участники,Легкий,0,1,2017,5,22,9
2865092,Дорожно-транспортные происшествия,Наезд на пешехода,Самарская область,50.191737,53.180726,2023-07-16 21:34:00,"В темное время суток, освещение включено",Дождь,Мокрое,2,"Пешеходы, Все участники",Тяжёлый,0,1,2023,7,16,21
2968196,Дорожно-транспортные происшествия,Столкновение,Республика Хакасия,91.449283,53.710736,2024-02-12 14:55:00,Светлое время суток,Ясно,Сухое,3,Все участники,Легкий,0,1,2024,2,12,14
2520406,Дорожно-транспортные происшествия,Наезд на пешехода,Курганская область,65.296319,55.431016,2020-12-15 18:45:00,"В темное время суток, освещение включено",Пасмурно,"Плохая видимость светофора, Обработанное противогололедными материалами, Отсутствие дорожных знаков в необходимых местах, Неправильное применение, плохая видимость дорожных знаков",2,"Пешеходы, Все участники",Легкий,0,1,2020,12,15,18
2132173,Дорожно-транспортные происшествия,Столкновение,Московская область,37.5622,55.4736,2016-08-01 15:30:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,Все участники,Легкий,0,1,2016,8,1,15
2855756,Дорожно-транспортные происшествия,Столкновение,Республика Башкортостан,53.708553,54.591424,2023-07-24 13:05:00,Светлое время суток,Ясно,"Сухое, Отсутствие дорожных знаков в необходимых местах, Отсутствие пешеходных ограждений в необходимых местах",4,Все участники,Легкий,0,3,2023,7,24,13
1960300,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Рязанская область,39.802383,54.617766,2018-06-28 18:00:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",4,"Дети, Все участники",Тяжёлый,0,4,2018,6,28,18
2923794,Дорожно-транспортные происшествия,Наезд на пешехода,Мурманская область,35.117905,69.185772,2023-12-26 18:15:00,"В темное время суток, освещение отсутствует",Ясно,Со снежным накатом,2,"Пешеходы, Все участники",Легкий,0,1,2023,12,26,18
2259553,Дорожно-транспортные происшествия,Наезд на пешехода,Самарская область,48.74973,53.177609,2020-01-23 15:00:00,Светлое время суток,Ясно,Обработанное противогололедными материалами,2,"Пешеходы, Все участники",Легкий,0,1,2020,1,23,15
2609410,Дорожно-транспортные происшествия,Столкновение,Москва,37.436782,55.738286,2021-08-14 23:21:00,"В темное время суток, освещение включено",Ясно,Сухое,3,"Мотоциклисты, Все участники",Тяжёлый,0,1,2021,8,14,23
2674544,Дорожно-транспортные происшествия,Наезд на пешехода,Краснодарский край,37.353312,44.899385,2022-04-28 12:25:00,Светлое время суток,Ясно,"Иные недостатки, Сухое",2,"Пешеходы, Все участники",Тяжёлый,0,1,2022,4,28,12
2511045,Дорожно-транспортные происшествия,Столкновение,Москва,37.699864,55.634682,2020-11-01 17:05:00,Сумерки,Пасмурно,Сухое,2,Все участники,Легкий,0,1,2020,11,1,17
1622389,Дорожно-транспортные происшествия,Падение пассажира,Тульская область,37.654932,54.196391,2020-05-27 14:30:00,Светлое время суток,Ясно,"Сухое, Дефекты покрытия",2,Все участники,Тяжёлый,0,1,2020,5,27,14
2766068,Дорожно-транспортные происшествия,Наезд на пешехода,Москва,37.774097,55.703334,2022-10-08 16:25:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Тяжёлый,0,1,2022,10,8,16
1836616,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Наезд на пешехода,Республика Татарстан (Татарстан),49.29956,55.928349,2019-07-26 09:00:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Дети, Все участники",Легкий,0,1,2019,7,26,9
2421162,Дорожно-транспортные происшествия,Столкновение,Кемеровская область - Кузбасс,86.080477,55.373837,2019-04-01 21:40:00,"В темное время суток, освещение включено",Пасмурно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",4,Все участники,Легкий,0,2,2019,4,1,21
2335441,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Хабаровский край,135.0493,48.5386,2016-07-29 19:00:00,Светлое время суток,Ясно,Сухое,4,"Дети, Все участники",Легкий,0,1,2016,7,29,19
1964569,Дорожно-транспортные происшествия,Наезд на пешехода,Рязанская область,39.747258,54.614138,2019-04-06 15:07:00,Светлое время суток,Пасмурно,"Сухое, Неудовлетворительное состояние обочин",2,"Пешеходы, Все участники",Легкий,0,1,2019,4,6,15
2115365,Дорожно-транспортные происшествия,Столкновение,Астраханская область,48.047826,46.361856,2020-01-02 23:35:00,"В темное время суток, освещение включено",Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Нарушения в размещении наружной рекламы",4,Все участники,Легкий,0,3,2020,1,2,23
2289830,Дорожно-транспортные происшествия,Наезд на пешехода,Республика Бурятия,107.6042,51.8108,2016-10-10 19:20:00,"В темное время суток, освещение отсутствует",Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",2,"Пешеходы, Все участники",Легкий,0,1,2016,10,10,19
2778439,Дорожно-транспортные происшествия,Наезд на препятствие,Калужская область,36.301092,54.534698,2022-11-20 23:19:00,"В темное время суток, освещение включено",Пасмурно,Обработанное противогололедными материалами,2,Все участники,Легкий,0,2,2022,11,20,23
2851820,Дорожно-транспортные происшествия,Наезд на пешехода,Алтайский край,83.776025,53.336418,2023-06-09 16:40:00,Светлое время суток,Ясно,"Иные недостатки, Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части, Неправильное применение, плохая видимость дорожных знаков",2,"Пешеходы, Все участники",Легкий,0,1,2023,6,9,16
1764763,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Курганская область,65.0,55.0,2017-10-22 16:45:00,Светлое время суток,Ясно,"Сухое, Отсутствие, плохая различимость горизонтальной разметки проезжей части",4,"Дети, Все участники",Легкий,0,1,2017,10,22,16
2966244,Дорожно-транспортные происшествия,Столкновение,Красноярский край,94.989306,55.876087,2024-04-03 19:55:00,"В темное время суток, освещение включено",Пасмурно,Сухое,5,Все участники,Тяжёлый,0,3,2024,4,3,19
2505245,Дорожно-транспортные происшествия,Съезд с дороги,Кемеровская область - Кузбасс,86.082902,54.309864,2020-10-11 19:20:00,"В темное время суток, освещение отсутствует",Ясно,Мокрое,1,Все участники,С погибшими,1,0,2020,10,11,19
2738227,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Столкновение,Свердловская область,60.031904,57.853161,2022-08-06 11:00:00,Светлое время суток,Ясно,Сухое,7,"Дети, Все участники",С погибшими,2,4,2022,8,6,11
2886810,Дорожно-транспортные происшествия,Наезд на пешехода,Республика Татарстан (Татарстан),49.244134,55.882641,2023-09-29 16:00:00,Светлое время суток,Ясно,Сухое,2,"Пешеходы, Все участники",Тяжёлый,0,1,2023,9,29,16
1797094,"Дорожно-транспортные происшествия, ДТП и пострадавшие дети в возрасте до 16 лет",Съезд с дороги,Тюменская область,66.563416,56.334716,2020-01-05 10:10:00,Светлое время суток,Ясно,Сухое,2,"Дети, Все участники",Легкий,0,1,2020,1,5,10
2454726,Дорожно-транспортные происшествия,Падение пассажира,Новгородская область,31.25,58.516667,2015-07-10 16:00:00,Светлое время суток,Пасмурно,Сухое,2,Все участники,Легкий,0,1,2015,7,10,16
2778874,Дорожно-транспортные происшествия,Наезд на пешехода,Москва,37.580237,55.652041,2022-11-14 14:38:00,Светлое время суток,Пасмурно,Сухое,2,"Пешеходы, Все участники",С погибшими,1,0,2022,11,14,14
2857682,Дорожно-транспортные происшествия,Наезд на препятствие,Свердловская область,60.735351,56.768243,2023-07-31 15:45:00,Светлое время суток,Ясно,Сухое,1,"Мотоциклисты, Все участники",Легкий,0,1,2023,7,31,15
1573160,Дорожно-транспортные происшествия,Наезд на пешехода,Москва,37.714777,55.732704,2019-12-17 23:10:00,"В темное время суток, освещение включено",Пасмурно,Сухое,2,"Пешеходы, Все участники",Легкий,0,1,2019,12,17,23
2866004,Дорожно-транспортные происшествия,Столкновение,Хабаровский край,135.084586,48.47785,2023-07-01 20:43:00,"В темное время суток, освещение включено",Ясно,Сухое,3,Все участники,Легкий,0,2,2023,7,1,20
2347857,Дорожно-транспортные происшествия,Иной вид ДТП,Иркутская область,103.5667,52.7833,2016-11-30 20:00:00,"В темное время суток, освещение включено",Ясно,Сухое,2,Все участники,С погибшими,1,0,2016,11,30,20
2838183,Дорожно-транспортные происшествия,Съезд с дороги,Ивановская область,41.847348,57.324051,2023-05-13 17:10:00,Светлое время суток,Ясно,Сухое,2,"Мотоциклисты, Все участники",Легкий,0,2,2023,5,13,17
2137960,Дорожно-транспортные происшествия,Столкновение,Московская область,37.977934,55.606596,2020-03-27 16:10:00,Светлое время суток,Ясно,Сухое,2,Все участники,Тяжёлый,0,1,2020,3,27,16
